,AccX,AccY,AccZ
0,0.55324951171875,0.0383203125,-10.152487792968751
1,-0.1580712890625,1.09452392578125,-9.1058642578125
2,0.12214599609375,0.21076171875000002,-9.0675439453125
3,0.28021728515625,0.45026367187500005,-9.829160156250001
4,1.02746337890625,-0.24189697265625001,-10.368039550781251
5,-0.09580078125000001,-0.21315673828125,-9.7956298828125
6,0.17962646484375,0.77359130859375,-9.283095703125001
7,0.21315673828125,0.7065307617187501,-8.8088818359375
8,0.05987548828125,0.75922119140625,-10.80393310546875
9,0.18681152343750002,0.22752685546875,-10.10937744140625
10,-0.24908203125,0.79275146484375,-10.68897216796875
11,0.4358935546875,0.32332763671875003,-9.596843261718751
12,0.3305126953125,0.277822265625,-9.589658203125001
13,0.30895751953125,-0.26584716796875,-10.114167480468751
14,0.29937744140625,0.41433837890625,-9.474697265625
15,0.9580078125,-0.6251000976562501,-9.84592529296875
16,0.3975732421875,0.052690429687500005,-10.01357666015625
17,0.5077441406250001,1.20469482421875,-9.455537109375001
18,-0.13172607421875002,0.77359130859375,-9.223220214843751
19,0.5316943359375,0.7232958984375001,-10.509345703125
20,0.51971923828125,0.3448828125,-10.758427734375001
21,0.16046630859375,0.88855224609375,-9.8435302734375
22,0.8262817382812501,0.5748046875,-9.87945556640625
23,1.22385498046875,0.07424560546875,-9.45314208984375
24,1.33881591796875,0.09101074218750001,-10.241103515625001
25,1.0394384765625,0.0431103515625,-9.740544433593751
26,1.1352392578125001,0.37362304687500003,-9.673483886718751
27,2.9195288085937503,-0.9412426757812501,-9.402846679687501
28,-0.047900390625000004,0.67779052734375,-9.55852294921875
29,-0.59635986328125,0.75922119140625,-9.29267578125
30,-0.3305126953125,0.24668701171875002,-9.733359375000001
31,-0.469423828125,0.162861328125,-10.3895947265625
32,0.11017089843750001,0.680185546875,-9.59205322265625
33,-0.050295410156250005,1.005908203125,-10.05189697265625
34,0.3496728515625,-0.316142578125,-9.529782714843751
35,0.5867797851562501,0.91729248046875,-9.64474365234375
36,0.4742138671875,0.011975097656250001,-10.02315673828125
37,0.890947265625,1.0681787109375,-10.22433837890625
38,0.24189697265625001,0.11017089843750001,-9.06993896484375
39,0.16525634765625,0.75443115234375,-8.966953125
40,0.73048095703125,0.3975732421875,-8.305927734375
41,3.9014868164062504,-0.61072998046875,-12.015812988281251
42,0.7280859375000001,0.8382568359375,-9.59923828125
43,1.0154882812500001,-0.22034179687500002,-10.135722656250001
44,1.2214599609375,-0.18202148437500001,-10.45426025390625
45,0.0383203125,0.5987548828125,-9.522597656250001
46,1.81781982421875,0.3879931640625,-10.526110839843751
47,6.45936767578125,-2.46926513671875,-10.1021923828125
48,5.906118164062501,-3.2332763671875,-9.46751220703125
49,0.13412109375,1.2885205078125002,-10.1500927734375
50,0.36164794921875004,0.69695068359375,-10.4374951171875
51,-0.09580078125000001,0.8095166015625,-10.60275146484375
52,0.6849755859375001,0.30177246093750004,-10.3895947265625
53,4.05955810546875,-1.16158447265625,-9.216035156250001
54,6.05700439453125,-1.9974462890625,-10.3512744140625
55,6.583908691406251,-3.12310546875,-9.56331298828125
56,-0.25147705078125,0.76880126953125,-9.12741943359375
57,0.36643798828125,0.5053491210937501,-9.9776513671875
58,0.047900390625000004,0.7232958984375001,-9.07951904296875
59,0.87897216796875,-0.0143701171875,-10.04231689453125
60,5.13252685546875,-2.1674926757812503,-10.63388671875
61,6.677314453125001,-3.420087890625,-9.47230224609375
62,5.7648120117187505,-2.22976318359375,-8.95018798828125
63,-0.23231689453125,0.49337402343750003,-10.55006103515625
64,0.51971923828125,0.8190966796875,-10.94284423828125
65,-0.1772314453125,0.6514453125,-10.30576904296875
66,0.3113525390625,0.59156982421875,-10.02076171875
67,3.8943017578125003,-0.70892578125,-9.7381494140625
68,5.51093994140625,-1.906435546875,-9.5465478515625
69,5.58758056640625,-3.19735107421875,-9.62558349609375
70,0.57719970703125,0.86939208984375,-9.800419921875001
71,0.26105712890625,1.4130615234375001,-9.64474365234375
72,0.4981640625,0.33290771484375004,-9.6519287109375
73,5.288203125,-1.3460009765625,-12.46607666015625
74,5.757626953125,-2.5099804687500002,-9.3262060546875
75,6.006708984375,-2.8788134765625,-9.170529785156251
76,6.4761328125,-2.1938378906250002,-9.75251953125
77,0.3113525390625,0.5748046875,-9.55852294921875
78,-0.3305126953125,0.99872314453125,-9.56331298828125
79,0.11735595703125,0.6682104492187501,-10.2315234375
80,2.232158203125,-1.5759228515625001,-8.8759423828125
81,5.9540185546875,-1.4465917968750002,-11.505673828125001
82,6.10011474609375,-2.57943603515625,-9.81239501953125
83,6.0162890625,-2.222578125,-9.5417578125
84,0.5029541015625,0.9915380859375,-12.22178466796875
85,0.8622070312500001,-0.07903564453125,-10.511740722656251
86,0.09101074218750001,0.34248779296875004,-9.290280761718751
87,2.921923828125,-1.10410400390625,-10.195598144531251
88,5.2834130859375,-2.4069946289062503,-10.152487792968751
89,6.26297607421875,-2.1938378906250002,-10.3033740234375
90,6.28692626953125,-3.2021411132812503,-9.72617431640625
91,0.30177246093750004,0.32332763671875003,-10.332114257812501
92,1.1448193359375,0.8095166015625,-10.39677978515625
93,0.99393310546875,-0.27063720703125,-10.346484375000001
94,5.69775146484375,-1.4298266601562502,-10.03752685546875
95,6.2797412109375,-3.02011962890625,-8.624465332031251
