,AccX,AccY,AccZ
52,2.89078857421875,-3.07760009765625,-10.06626708984375
53,3.266806640625,-1.2502001953125002,-9.793234863281251
54,2.3303540039062502,-0.8574169921875,-10.4470751953125
55,-0.756826171875,-5.5253100585937505,-8.18857177734375
56,-0.7831713867187501,-6.26297607421875,-8.96455810546875
57,1.0370434570312501,-2.3231689453125,-10.911708984375
58,2.0453466796875,-0.51492919921875,-10.540480957031251
59,1.149609375,-0.7232958984375001,-10.1309326171875
60,1.8537451171875001,-0.5748046875,-9.71180419921875
61,3.4631982421875,-0.9604028320312501,-8.99808837890625
62,2.87162841796875,-0.62989013671875,-8.8759423828125
63,2.4764501953125,-1.22385498046875,-10.59556640625
64,3.43685302734375,-0.8813671875000001,-9.8339501953125
65,2.93150390625,-1.31965576171875,-11.36197265625
66,1.5280224609375002,-1.6908837890625001,-9.043593750000001
67,-1.3412109375,-5.5420751953125,-10.3416943359375
68,-0.5795947265625,-4.0859033203125,-8.97413818359375
69,3.25962158203125,-1.76991943359375,-8.73942626953125
70,0.8837622070312501,-0.5987548828125,-8.9813232421875
71,-0.8382568359375,-1.12805419921875,-9.853110351562501
72,1.8920654296875001,-0.6274951171875001,-9.747729492187501
73,3.59971435546875,-0.7807763671875,-9.273515625
74,3.84879638671875,-1.57352783203125,-7.64490234375
75,3.5973193359375,-1.3412109375,-10.32013916015625
76,2.41657470703125,-0.9005273437500001,-10.81351318359375
77,3.05364990234375,-1.350791015625,-9.381291503906251
78,-0.050295410156250005,-5.3887939453125,-7.597001953125001
79,-1.97589111328125,-6.564748535156251,-9.52020263671875
80,-0.7807763671875,-4.96248046875,-9.59205322265625
81,1.9303857421875001,-1.5855029296875,-10.11895751953125
82,-0.5125341796875,-0.72090087890625,-8.39933349609375
83,0.026345214843750003,-4.1218286132812505,-11.390712890625
84,2.2106030273437502,-0.641865234375,-8.99808837890625
85,3.5589990234375,-1.350791015625,-8.94539794921875
86,3.93980712890625,-0.81670166015625,-8.3681982421875
87,1.044228515625,-1.40108642578125,-9.877060546875
88,2.6800268554687503,-1.1472143554687502,-8.34664306640625
89,0.51013916015625,-4.9960107421875,-12.674443359375001
90,-1.85135009765625,-6.50726806640625,-10.653046875000001
91,3.2332763671875,-2.30640380859375,-10.578801269531251
92,0.36643798828125,-2.0046313476562503,-9.0675439453125
93,-0.70892578125,-1.5064672851562502,-10.166857910156251
94,-0.34727783203125,-3.20693115234375,-9.769284667968751
95,0.0622705078125,-3.3650024414062503,-8.82564697265625
96,1.8824853515625002,-0.7520361328125,-9.7956298828125
97,4.41881103515625,-0.7879614257812501,-8.3011376953125
98,3.33626220703125,-0.51732421875,-9.75251953125
99,3.8751416015625,-1.0346484375,-10.490185546875
100,3.7697607421875,0.5987548828125,-11.2422216796875
101,-0.2442919921875,-3.899091796875,-7.846083984375
102,-2.47884521484375,-7.2952294921875005,-8.69631591796875
103,2.07169189453125,-0.88855224609375,-10.45426025390625
104,2.7399023437500003,-1.3962963867187501,-11.476933593750001
105,0.5077441406250001,-0.01676513671875,-9.7189892578125
106,0.0431103515625,-1.16158447265625,-9.695039062500001
107,-0.14609619140625002,-2.67523681640625,-9.532177734375
108,1.6262182617187502,-0.73048095703125,-9.77407470703125
109,3.4488281250000004,-1.2310400390625,-9.59923828125
110,3.51349365234375,-0.9532177734375,-8.87833740234375
111,3.61408447265625,-1.32923583984375,-9.73575439453125
112,0.93884765625,-0.46223876953125004,-10.818303222656251
113,3.8751416015625,-0.74006103515625,-8.67955078125
114,1.9471508789062502,-1.2070898437500002,-8.919052734375
115,-0.19639160156250002,-4.38049072265625,-9.82676513671875
116,-0.9580078125,-5.2331176757812505,-9.4220068359375
117,0.8646020507812501,-3.9805224609375003,-10.135722656250001
118,3.1159204101562503,0.28261230468750004,-10.1692529296875
119,0.929267578125,-0.51971923828125,-10.71052734375
120,1.9687060546875002,-0.9148974609375,-10.11895751953125
121,3.4488281250000004,-1.13284423828125,-9.673483886718751
122,3.2093261718750004,-1.00830322265625,-9.448352050781251
123,3.094365234375,-1.2502001953125002,-11.939172363281251
124,3.3889526367187504,-0.46702880859375,-10.973979492187501
125,1.96631103515625,0.02155517578125,-10.001601562500001
126,0.73048095703125,-1.4465917968750002,-8.45681396484375
127,-0.96998291015625,-5.19000732421875,-7.87242919921875
128,-1.2597802734375,-7.7838134765625,-10.01836669921875
129,-1.197509765625,-6.21986572265625,-11.357182617187501
130,2.6776318359375,0.44786865234375,-9.5848681640625
131,1.8106347656250001,-0.316142578125,-9.4220068359375
132,3.31710205078125,-0.72090087890625,-9.302255859375
133,2.6584716796875,-0.7664062500000001,-9.074729003906251
134,3.81287109375,-1.37234619140625,-9.793234863281251
135,2.1459375,-0.011975097656250001,-9.462722167968751
136,2.06211181640625,-0.9244775390625001,-10.0638720703125
137,3.48954345703125,-2.17707275390625,-10.547666015625001
138,0.55324951171875,-3.4679882812500002,-10.459050292968751
139,-1.6741186523437501,-3.2859667968750004,-8.751401367187501
140,-0.8574169921875,-4.91697509765625,-9.860295410156251
141,0.62989013671875,-4.18409912109375,-8.047265625
142,1.84177001953125,0.6514453125,-9.7381494140625
143,1.0154882812500001,-1.28373046875,-8.63404541015625
144,3.59013427734375,-0.8406518554687501,-9.314230957031251
145,2.77582763671875,-0.65863037109375,-8.91186767578125
146,2.7327172851562502,-1.65495849609375,-10.19080810546875
147,1.082548828125,-0.55324951171875,-9.934541015625001
148,2.4740551757812503,-0.229921875,-9.80281494140625
149,2.20581298828125,0.27063720703125,-9.2399853515625
150,0.20357666015625,-4.52898193359375,-8.96455810546875
151,-0.9077124023437501,-6.02347412109375,-11.0745703125
152,-1.0585986328125,-5.606740722656251,-9.290280761718751
153,-0.258662109375,-1.17595458984375,-9.398056640625
154,3.35063232421875,-0.71611083984375,-9.33818115234375
155,1.140029296875,-0.8262817382812501,-10.233918457031251
156,3.496728515625,-1.05620361328125,-9.821975097656251
157,3.6715649414062503,-0.62989013671875,-8.8759423828125
158,2.7135571289062503,-1.005908203125,-10.255473632812501
159,2.7446923828125,-0.08861572265625,-9.702224121093751
160,2.7494824218750002,-1.44419677734375,-9.7285693359375
161,2.8428881835937503,-2.2082080078125,-10.46384033203125
162,2.0836669921875,-0.833466796875,-10.106982421875001
163,0.689765625,-4.974455566406251,-10.3033740234375
164,-1.3531860351562501,-7.673642578125,-9.2112451171875
165,-0.890947265625,-4.129013671875001,-10.35845947265625
166,1.3076806640625,-2.49800537109375,-8.5693798828125
167,2.11480224609375,-0.756826171875,-12.8133544921875
168,3.2284863281250002,-1.1687695312500002,-9.56331298828125
169,3.745810546875,-1.01788330078125,-9.647138671875
170,3.08718017578125,-0.7520361328125,-9.5944482421875
171,3.05843994140625,-0.3688330078125,-8.7418212890625
172,2.21539306640625,-0.79754150390625,-8.804091796875001
173,1.33402587890625,-0.44786865234375,-9.513017578125
174,2.7399023437500003,-0.756826171875,-11.563154296875
175,4.04518798828125,-2.174677734375,-9.42440185546875
176,-1.57352783203125,-5.83666259765625,-7.29762451171875
177,-0.95561279296875,-5.6785913085937505,-8.60530517578125
178,-1.08494384765625,-5.8294775390625,-10.20996826171875
179,1.33402587890625,-1.8657202148437502,-8.574169921875
180,3.7122802734375,-1.0106982421875002,-9.91777587890625
181,3.47038330078125,-0.81670166015625,-9.5273876953125
182,4.14577880859375,-0.8622070312500001,-10.494975585937501
183,2.9889843750000002,-0.929267578125,-9.9249609375
184,1.52083740234375,0.48379394531250003,-8.384963378906251
185,1.72680908203125,-0.7256909179687501,-9.0004833984375
186,1.6860937500000002,-1.0370434570312501,-8.73942626953125
187,3.324287109375,-2.0932470703125,-10.741662597656251
188,-0.6562353515625,-4.7660888671875,-9.3262060546875
189,-0.488583984375,-5.367238769531251,-9.68306396484375
190,0.1197509765625,-5.9779687500000005,-9.9968115234375
191,2.1603076171875,-3.92543701171875,-9.00287841796875
192,3.3913476562500002,-1.1543994140625,-9.37650146484375
193,3.8104760742187502,-1.0370434570312501,-9.00287841796875
194,1.6525634765625001,-0.21794677734375,-9.87945556640625
195,2.89557861328125,-1.6094531250000002,-9.3070458984375
196,1.9423608398437502,-1.6310083007812501,-7.601791992187501
197,1.81781982421875,-0.7879614257812501,-10.35845947265625
198,3.6164794921875,-0.01916015625,-9.85550537109375
199,1.21427490234375,0.57719970703125,-9.034013671875
200,1.7196240234375,-4.521796875000001,-9.10825927734375
201,-0.51013916015625,-4.9576904296875,-8.811276855468751
202,-0.15088623046875002,-5.4750146484375,-12.05413330078125
203,2.8261230468750003,-1.4681469726562502,-9.129814453125
204,3.70988525390625,-1.04183349609375,-9.40045166015625
205,3.86316650390625,-0.7280859375000001,-9.673483886718751
206,2.7231372070312503,-0.9819580078125001,-9.3166259765625
207,3.40332275390625,-1.4897021484375002,-9.72617431640625
208,1.7627343750000002,-1.78189453125,-8.92623779296875
209,2.6105712890625,-0.51732421875,-8.842412109375001
210,2.08606201171875,-0.21315673828125,-13.41929443359375
211,0.3496728515625,-1.1160791015625,-7.8508740234375
212,1.1567944335937501,-3.65958984375,-6.943161621093751
213,0.047900390625000004,-5.539680175781251,-8.37298828125
214,-1.18553466796875,-4.52898193359375,-10.85183349609375
215,-0.8837622070312501,-2.39501953125,-9.072333984375
216,3.3290771484375004,-1.2406201171875,-8.957373046875
217,3.8272412109375002,-1.3100756835937502,-10.03752685546875
218,4.64394287109375,-1.97110107421875,-10.959609375000001
219,2.69918701171875,-1.2166699218750001,-9.3932666015625
220,1.7076489257812502,-1.51365234375,-9.59923828125
221,2.05732177734375,-0.26584716796875,-9.42440185546875
222,1.30528564453125,-0.9340576171875,-8.3298779296875
223,2.1076171875000003,-1.23822509765625,-12.097243652343751
224,-0.39278320312500004,-2.78061767578125,-9.55852294921875
225,-1.044228515625,-3.3673974609375,-8.8663623046875
226,1.7411791992187502,-3.2620166015625003,-9.7285693359375
227,1.56873779296875,-2.529140625,-9.733359375000001
228,3.25004150390625,-1.09931396484375,-9.934541015625001
229,3.2284863281250002,-0.83107177734375,-9.78844482421875
230,3.6715649414062503,-0.661025390625,-9.580078125
231,2.2441333007812503,-1.33402587890625,-10.34408935546875
232,2.79498779296875,-0.9795629882812501,-9.225615234375
233,3.9709423828125003,-1.9016455078125,-10.56922119140625
234,2.14354248046875,-0.6059399414062501,-8.384963378906251
235,0.948427734375,-0.96998291015625,-9.0196435546875
236,-1.2789404296875,-4.33738037109375,-9.742939453125
237,-1.2765454101562501,-3.0392797851562503,-9.40524169921875
238,-0.35685791015625,-2.212998046875,-9.230405273437501
239,0.8047265625000001,-3.75299560546875,-9.5848681640625
240,2.41657470703125,-0.775986328125,-9.81718505859375
241,3.60929443359375,-1.20469482421875,-9.1729248046875
242,4.222419433593751,-1.4801220703125,-9.273515625
243,2.883603515625,-1.0969189453125001,-8.8663623046875
244,3.6715649414062503,-1.753154296875,-8.976533203125001
245,2.6896069335937502,-0.47181884765625004,-9.94412109375
246,3.5613940429687503,-1.9399658203125,-9.635163574218751
247,1.40587646484375,-0.09819580078125001,-9.201665039062501
248,1.9639160156250002,-0.8238867187500001,-8.655600585937501
249,1.10410400390625,-2.12677734375,-8.722661132812501
250,1.1304492187500002,-5.819897460937501,-9.927355957031251
251,0.7999365234375,-4.9936157226562505,-9.627978515625001
252,3.1470556640625,-1.14242431640625,-9.216035156250001
253,3.35063232421875,-1.29091552734375,-9.992021484375
254,2.682421875,-0.8023315429687501,-9.4315869140625
255,3.12310546875,-0.9843530273437501,-8.983718261718751
256,1.49688720703125,-1.0322534179687501,-10.36564453125
257,1.676513671875,-0.17483642578125,-10.159672851562501
258,2.25850341796875,-1.2789404296875,-8.56219482421875
259,1.8058447265625002,-0.69695068359375,-10.605146484375
260,-0.5484594726562501,-2.538720703125,-9.283095703125001
261,0.737666015625,-4.16493896484375,-8.68673583984375
262,1.7339941406250001,-5.08462646484375,-11.812236328125001
263,2.4525,-2.2465283203125,-9.75251953125
264,4.2152343750000005,-1.00351318359375,-9.91777587890625
265,2.8309130859375,-0.6849755859375001,-9.46751220703125
266,3.0608349609375,-1.32205078125,-10.05189697265625
267,2.7901977539062504,-1.005908203125,-10.202783203125
268,3.515888671875,-1.3364208984375001,-10.44228515625
269,1.7627343750000002,-1.0346484375,-9.13939453125
270,0.680185546875,-2.4860302734375,-9.2112451171875
271,-0.19399658203125,-4.895419921875,-10.02315673828125
272,-2.16509765625,-5.451064453125,-10.02315673828125
273,3.59971435546875,-5.680986328125,-11.45058837890625
274,1.1735595703125001,-2.4141796875000003,-8.823251953125
275,0.46223876953125004,-1.20948486328125,-9.477092285156251
276,1.7627343750000002,-0.7137158203125,-9.75251953125
277,1.7675244140625002,-0.7879614257812501,-9.57289306640625
278,1.829794921875,-0.7256909179687501,-9.6710888671875
279,1.7555493164062501,-0.88855224609375,-9.74533447265625
280,1.8058447265625002,-0.72090087890625,-9.8243701171875
281,1.7938696289062501,-0.7041357421875001,-9.72138427734375
282,1.80344970703125,-0.7855664062500001,-9.85071533203125
283,1.96152099609375,-0.64905029296875,-9.60642333984375
284,1.7196240234375,-0.7711962890625,-9.781259765625
285,1.9016455078125,-0.6753955078125,-9.575288085937501
286,1.7292041015625002,-0.7424560546875001,-9.69743408203125
287,1.88967041015625,-0.5484594726562501,-9.72617431640625
