,AccX,AccY,AccZ
0,0.226806640625,-0.13232421875,-1.010498046875
1,0.331298828125,-0.145751953125,-0.998291015625
2,0.431396484375,-0.209716796875,-1.004150390625
3,0.3701171875,-0.06201171875,-0.901123046875
4,0.364990234375,-0.13232421875,-1.001220703125
5,0.19091796875,-0.080810546875,-0.89111328125
6,0.00146484375,-0.173828125,-1.040283203125
7,0.26806640625,-0.111572265625,-0.996826171875
8,0.345947265625,-0.113525390625,-0.972412109375
9,0.099853515625,0.098876953125,-0.89794921875
10,0.1162109375,0.244140625,-1.12548828125
11,0.176025390625,0.49560546875,-1.023681640625
12,0.15478515625,0.652099609375,-0.760498046875
13,0.372802734375,0.000244140625,-0.943359375
14,0.19384765625,-0.08642578125,-0.98583984375
15,0.324462890625,-0.19287109375,-0.878662109375
16,0.326904296875,-0.169189453125,-0.94775390625
17,0.3974609375,-0.103515625,-0.98095703125
18,0.37060546875,-0.1787109375,-0.954833984375
19,0.184814453125,-0.13818359375,-1.025146484375
20,0.228271484375,-0.26904296875,-1.095458984375
21,0.392333984375,-0.198486328125,-0.9794921875
22,0.32861328125,-0.096435546875,-0.835205078125
23,0.246826171875,0.090576171875,-0.83740234375
24,0.2783203125,0.3720703125,-1.125
25,0.18115234375,0.498046875,-1.0078125
26,0.253173828125,0.180908203125,-1.148681640625
27,0.371826171875,0.0634765625,-1.029296875
28,0.20361328125,-0.121826171875,-1.002685546875
29,0.392333984375,-0.161376953125,-0.924072265625
30,0.405517578125,-0.19580078125,-0.939453125
31,0.37109375,-0.128173828125,-1.0087890625
32,0.163818359375,-0.05859375,-0.86572265625
33,0.1650390625,-0.21484375,-0.952392578125
34,0.23486328125,-0.215576171875,-0.9443359375
35,0.235595703125,-0.087890625,-1.0234375
36,0.247314453125,0.500732421875,-1.021728515625
37,0.187744140625,0.486572265625,-0.963134765625
38,0.111083984375,0.489990234375,-0.7939453125
39,0.3359375,0.26904296875,-0.943603515625
40,0.388427734375,-0.097900390625,-1.092529296875
41,0.113525390625,0.356201171875,-0.8330078125
42,0.190673828125,-0.095947265625,-0.98095703125
43,0.193115234375,-0.087890625,-0.991943359375
44,0.34033203125,-0.139404296875,-0.94873046875
45,0.33740234375,-0.128662109375,-0.947265625
46,0.34521484375,-0.178466796875,-0.95556640625
47,0.370361328125,-0.142578125,-0.90234375
48,0.06396484375,-0.0751953125,-1.008056640625
49,0.060791015625,-0.086181640625,-0.932861328125
50,0.3203125,-0.14501953125,-1.01171875
51,0.2841796875,-0.178466796875,-0.95556640625
52,0.21484375,0.31640625,-1.040283203125
53,0.154296875,0.495361328125,-1.00537109375
54,0.352294921875,0.2744140625,-1.00244140625
55,0.29833984375,0.156982421875,-0.818359375
56,0.199951171875,-0.106201171875,-0.990234375
57,0.196044921875,-0.10205078125,-0.9921875
58,0.31640625,-0.11962890625,-0.98095703125
59,0.355712890625,-0.132080078125,-1.002685546875
60,0.32861328125,-0.193359375,-0.893798828125
61,0.43701171875,-0.128173828125,-0.92333984375
62,0.273681640625,-0.054443359375,-1.056640625
63,0.2080078125,-0.111083984375,-0.94921875
64,0.314453125,-0.150390625,-0.930908203125
65,0.29052734375,-0.09619140625,-0.91015625
66,0.27490234375,0.237548828125,-1.005859375
67,0.23388671875,0.59326171875,-0.92578125
68,0.244384765625,0.453857421875,-0.889892578125
69,0.44482421875,-0.1025390625,-1.32861328125
70,0.237060546875,-0.110595703125,-1.011474609375
71,0.192626953125,-0.095458984375,-0.967529296875
72,0.392333984375,-0.181884765625,-0.907958984375
73,0.382080078125,-0.15576171875,-1.050537109375
74,0.34130859375,-0.0771484375,-0.9580078125
75,0.358154296875,-0.10205078125,-1.008544921875
76,0.16552734375,-0.04736328125,-0.99755859375
77,0.3603515625,-0.21923828125,-1.115966796875
78,0.20556640625,-0.149169921875,-1.03173828125
79,0.193115234375,0.084716796875,-0.912841796875
80,0.2744140625,0.514892578125,-1.07275390625
81,0.275390625,0.47705078125,-0.95458984375
82,0.20556640625,0.165771484375,-1.00927734375
83,0.176025390625,-0.0048828125,-1.091552734375
84,0.181640625,-0.11474609375,-0.9814453125
85,0.158203125,-0.07861328125,-0.920654296875
86,0.331787109375,-0.16162109375,-1.033447265625
87,0.28759765625,-0.165283203125,-0.8203125
88,0.369384765625,-0.094970703125,-0.78076171875
89,0.386962890625,-0.159423828125,-0.936767578125
90,0.230712890625,-0.075927734375,-1.091064453125
91,0.37158203125,-0.291015625,-1.060791015625
92,0.307373046875,-0.062744140625,-0.888671875
93,0.243896484375,0.09765625,-1.114013671875
94,0.13427734375,0.461181640625,-1.1796875
95,0.440185546875,0.446044921875,-1.252685546875
96,0.27685546875,-0.098388671875,-0.66162109375
97,0.160400390625,0.008544921875,-0.711669921875
98,0.171875,-0.097412109375,-1.00048828125
99,0.393798828125,-0.18603515625,-0.926513671875
100,0.411376953125,-0.098388671875,-0.93310546875
101,0.40576171875,-0.14306640625,-0.85498046875
102,0.326171875,-0.063232421875,-1.059814453125
103,0.050537109375,-0.118408203125,-1.09619140625
104,0.259033203125,-0.201171875,-0.9365234375
